key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
244,"dated warded round shield",0,"dated warded round shields",0,0,1,0,0,"","Dated Warded Round Shield",30011,21,1,3,0,11,0,2,38070,1,False,True,False,True,1009,20,True,False,False,0,2,0,8,5596,21800,0,0,False,False,0,21,0,1,56,0,0,0,"101, 2, 4, 0","0, 0, 0, 0",0,0,0,0,0,0,66,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,16,18,4,0,0,0,0,0,0,0,0,1,0,False,False,0,True
245,"dated ironclad bronze buckler",0,"dated ironclad bronze bucklers",0,0,1,0,0,"","Dated Ironclad Bronze Buckler",30005,23,1,3,0,11,0,2,38070,1,False,True,False,True,1548,28,True,False,False,0,2,0,10,5596,21800,0,0,False,False,0,23,0,1,56,0,0,0,"101, 5, 2, 0","0, 0, 0, 0",0,0,0,0,0,0,71,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,18,18,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
246,"dated bronze scutum",0,"dated bronze scuta",0,0,1,0,0,"","Dated Bronze Scutum",30003,28,1,3,0,11,0,2,38070,1,False,True,False,True,3894,62,True,False,False,0,2,0,10,5596,21800,0,0,False,False,0,28,0,1,56,0,0,0,"101, 4, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,22,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,5,18,21,0,0,0,0,0,0,0,0,1,0,False,False,0,True
247,"dated iron hoplon",0,"dated iron hoplons",0,0,1,0,0,"","Dated Iron Hoplon",30023,29,1,3,0,11,0,2,38070,1,False,True,False,True,4338,68,True,False,False,0,2,0,10,5596,21800,0,0,False,False,0,29,0,1,56,0,0,0,"101, 8, 3, 0","0, 0, 0, 0",0,0,0,0,0,0,88,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,22,18,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
248,"dated round oak shield",0,"dated round oak shields",0,0,1,0,0,"","Dated Round Oak Shield",30002,31,1,3,0,11,0,2,38070,1,False,True,False,True,3398,51,True,False,False,0,2,0,8,5597,21800,0,0,False,False,0,31,0,1,56,0,0,0,"101, 2, 2, 0","0, 0, 0, 0",0,0,0,0,0,0,94,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,24,18,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
249,"dated leather targe",0,"dated leather targes",0,0,1,0,0,"","Dated Leather Targe",30008,32,1,3,0,11,0,2,38070,1,False,True,False,True,3355,51,True,False,False,0,2,0,12,5597,21800,0,0,False,False,0,32,0,1,56,0,0,0,"101, 1, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,98,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,24,18,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
250,"dated decorated buckler",0,"dated decorated bucklers",0,0,1,0,0,"","Dated Decorated Buckler",30006,33,1,3,0,11,0,2,38070,1,False,True,False,True,4312,65,True,False,False,0,2,0,11,5597,21800,0,0,False,False,0,33,0,1,56,0,0,0,"101, 5, 3, 0","0, 0, 0, 0",0,0,0,0,0,0,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,25,18,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
251,"dated lantern shield",0,"dated lantern shields",0,0,1,0,0,"","Dated Lantern Shield",30015,34,1,3,0,11,0,2,38070,1,False,True,False,True,4527,68,True,False,False,0,2,0,10,5597,21800,0,0,False,False,0,34,0,1,56,0,0,0,"101, 6, 1, 0","0, 0, 0, 0",0,0,0,0,0,0,106,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,26,18,6,0,0,0,0,0,0,0,0,1,0,False,False,0,True
252,"dated iron scutum",0,"dated iron scuta",0,0,1,0,0,"","Dated Iron Scutum",30013,38,1,3,0,11,0,2,38070,1,False,True,False,True,7428,112,True,False,False,0,2,0,10,5597,21800,0,0,False,False,0,38,0,1,56,0,0,0,"101, 4, 2, 0","0, 0, 0, 0",0,0,0,0,0,0,26,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,7,18,30,0,0,0,0,0,0,0,0,1,0,False,False,0,True
253,"dated iron pelta",0,"dated iron peltae",0,0,1,0,0,"","Dated Iron Pelta",30024,39,1,3,0,11,0,2,38070,1,False,True,False,True,7758,117,True,False,False,0,2,0,10,5597,21800,0,0,False,False,0,39,0,1,56,0,0,0,"101, 8, 4, 0","0, 0, 0, 0",0,0,0,0,0,0,124,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,31,18,6,0,0,0,0,0,0,0,0,1,0,False,False,0,True
254,"dated serpent shield",0,"dated serpent shields",0,0,1,0,0,"","Dated Serpent Shield",30012,41,1,3,0,11,0,2,38070,1,False,True,False,True,5402,81,True,False,False,0,2,0,11,5598,21800,0,0,False,False,0,41,0,1,56,0,0,0,"101, 2, 5, 0","0, 0, 0, 0",0,0,0,0,0,0,134,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,33,18,6,0,0,0,0,0,0,0,0,1,0,False,False,0,True
255,"dated bladed lantern shield",0,"dated bladed lantern shields",0,0,1,0,0,"","Dated Bladed Lantern Shield",30016,44,1,3,0,11,0,2,38070,1,False,True,False,True,6982,105,True,False,False,0,2,0,9,5598,21800,0,0,False,False,0,44,0,1,56,0,0,0,"101, 6, 2, 0","0, 0, 0, 0",0,0,0,0,0,0,149,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,37,18,7,0,0,0,0,0,0,0,0,1,0,False,False,0,True
256,"dated raptorskin targe",0,"dated raptorskin targes",0,0,1,0,0,"","Dated Raptorskin Targe",30010,47,1,3,0,11,0,2,38070,1,False,True,False,True,6400,96,True,False,False,0,2,0,12,5598,21800,0,0,False,False,0,47,0,1,56,0,0,0,"101, 1, 12, 0","0, 0, 0, 0",0,0,0,0,0,0,165,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,41,18,7,0,0,0,0,0,0,0,0,1,0,False,False,0,True
257,"dated decorated iron scutum",0,"dated decorated iron scuta",0,0,1,0,0,"","Dated Decorated Iron Scutum",30014,48,1,3,0,11,0,2,38070,1,False,True,False,True,11064,166,True,False,False,0,2,0,11,5598,21800,0,0,False,False,0,48,0,1,56,0,0,0,"101, 4, 3, 0","0, 0, 0, 0",0,0,0,0,0,0,34,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,8,18,43,0,0,0,0,0,0,0,0,1,0,False,False,0,True
258,"dated bull hoplon",0,"dated bull hoplons",0,0,1,0,0,"","Dated Bull Hoplon",30025,49,1,3,0,11,0,2,38070,1,False,True,False,True,11466,172,True,False,False,0,2,0,10,5598,21800,0,0,False,False,0,49,0,1,56,0,0,0,"101, 8, 5, 0","0, 0, 0, 0",0,0,0,0,0,0,175,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,44,18,8,0,0,0,0,0,0,0,0,1,0,False,False,0,True
259,"dated bronze saw",0,"dated bronze saws",0,0,1,0,0,"","Dated Bronze Saw",35002,7,1,1,0,12,0,1,38070,1,False,True,False,True,239,5,True,False,False,0,2,0,9,5594,21800,0,0,False,False,0,7,0,1,9,0,0,9,"5001, 1, 2, 0","5081, 1, 1, 0",8,1,4,4,2800,3,0,0,0,0,70,29,71,16,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,3,71,3,0,0,0,0,12,0,False,False,0,True
260,"dated chocobotail saw",0,"dated chocobotail saws",0,0,1,0,0,"","Dated Chocobotail Saw",35003,12,1,1,0,12,0,1,38070,1,False,True,False,True,439,9,True,False,False,0,2,0,9,5595,21800,0,0,False,False,0,12,0,1,9,0,0,9,"5001, 1, 3, 0","5081, 1, 1, 0",8,1,5,5,2800,3,0,0,0,0,70,35,71,20,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,5,71,3,0,0,0,0,12,0,False,False,0,True
261,"dated fish saw",0,"dated fish saws",0,0,1,0,0,"","Dated Fish Saw",35003,17,1,1,0,12,0,1,38070,1,False,True,False,True,697,14,True,False,False,0,2,0,14,5595,21800,0,0,False,False,0,17,0,1,9,0,0,9,"5001, 1, 3, 0","5081, 1, 1, 0",8,1,7,7,2800,3,0,0,0,0,70,41,71,24,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,6,71,3,0,0,0,0,12,0,False,False,0,True
262,"dated iron saw",0,"dated iron saws",0,0,1,0,0,"","Dated Iron Saw",35004,22,1,1,0,12,0,1,38070,1,False,True,False,True,1199,23,True,False,False,0,2,0,9,5596,21800,0,0,False,False,0,22,0,1,9,0,0,9,"5001, 1, 4, 0","5081, 1, 1, 0",8,1,8,9,2800,3,0,0,0,0,70,48,71,27,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,6,71,4,0,0,0,0,12,0,False,False,0,True
263,"dated bas-relief iron saw",0,"dated bas-relief iron saws",0,0,1,0,0,"","Dated Bas-relief Iron Saw",35006,32,1,1,0,12,0,1,38070,1,False,True,False,True,3653,55,True,False,False,0,2,0,9,5597,21800,0,0,False,False,0,32,0,1,9,0,0,9,"5001, 1, 6, 0","5081, 1, 1, 0",8,1,10,11,2800,3,0,0,0,0,70,60,71,34,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,8,71,5,0,0,0,0,12,0,False,False,0,True
264,"dated crosscut saw",0,"dated crosscut saws",0,0,1,0,0,"","Dated Crosscut Saw",35007,37,1,1,0,12,0,1,38070,1,False,True,False,True,4641,70,True,False,False,0,2,0,9,5597,21800,0,0,False,False,0,37,0,1,9,0,0,9,"5001, 1, 7, 0","5081, 1, 1, 0",8,1,12,12,2800,3,0,0,0,0,70,66,71,38,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,9,71,5,0,0,0,0,12,0,False,False,0,True
265,"dated iron chocobotail saw",0,"dated iron chocobotail saws",0,0,1,0,0,"","Dated Iron Chocobotail Saw",35005,42,1,1,0,12,0,1,38070,1,False,True,False,True,5746,87,True,False,False,0,2,0,9,5598,21800,0,0,False,False,0,42,0,1,9,0,0,9,"5001, 1, 5, 0","5081, 1, 1, 0",8,1,15,14,2800,3,0,0,0,0,70,73,71,42,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,9,71,5,0,0,0,0,12,0,False,False,0,True
266,"dated bronze claw hammer",0,"dated bronze claw hammers",0,0,1,0,0,"","Dated Bronze Claw Hammer",35051,10,1,16,0,13,0,2,38070,1,False,True,False,True,273,6,True,False,False,0,2,0,9,5594,21800,0,0,False,False,0,10,0,1,9,0,0,9,"5041, 1, 1, 0","5081, 1, 1, 0",0,0,0,0,0,0,0,0,0,0,70,33,71,19,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,4,71,2,0,0,0,0,12,0,False,False,0,True
267,"dated iron claw hammer",0,"dated iron claw hammers",0,0,1,0,0,"","Dated Iron Claw Hammer",35052,27,1,16,0,13,0,2,38070,1,False,True,False,True,1766,29,True,False,False,0,2,0,9,5596,21800,0,0,False,False,0,27,0,1,9,0,0,9,"5041, 1, 2, 0","5081, 1, 1, 0",0,0,0,0,0,0,0,0,0,0,70,54,71,31,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,7,71,4,0,0,0,0,12,0,False,False,0,True
268,"dated steel claw hammer",0,"dated steel claw hammers",0,0,1,0,0,"","Dated Steel Claw Hammer",35053,47,1,16,0,13,0,2,38070,1,False,True,False,True,5405,82,True,False,False,0,2,0,9,5598,21800,0,0,False,False,0,47,0,1,9,0,0,9,"5041, 1, 3, 0","5081, 1, 1, 0",0,0,0,0,0,0,0,0,0,0,70,79,71,45,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,11,71,6,0,0,0,0,12,0,False,False,0,True
269,"dated bronze cross-pein hammer",0,"dated bronze cross-pein hammers",0,0,1,0,0,"","Dated Bronze Cross-pein Hammer",35101,7,1,1,0,14,0,1,38070,1,False,True,False,True,229,5,True,False,False,0,2,0,9,5594,21800,0,0,False,False,0,7,0,1,10,0,0,9,"5101, 1, 1, 0","5181, 1, 1, 0",9,3,4,4,2800,3,0,0,0,0,70,29,71,16,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,3,71,3,0,0,0,0,12,0,False,False,0,True
270,"dated birdsbeak hammer",0,"dated birdsbeak hammers",0,0,1,0,0,"","Dated Birdsbeak Hammer",35103,12,1,1,0,14,0,1,38070,1,False,True,False,True,421,9,True,False,False,0,2,0,9,5595,21800,0,0,False,False,0,12,0,1,10,0,0,9,"5101, 1, 5, 0","5181, 1, 1, 0",9,3,5,5,2800,3,0,0,0,0,70,35,71,20,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,5,71,3,0,0,0,0,12,0,False,False,0,True
271,"dated fortified birdsbeak hammer",0,"dated fortified birdsbeak hammers",0,0,1,0,0,"","Dated Fortified Birdsbeak Hammer",35103,17,1,1,0,14,0,1,38070,1,False,True,False,True,669,14,True,False,False,0,2,0,9,5595,21800,0,0,False,False,0,17,0,1,10,0,0,9,"5101, 1, 5, 0","5181, 1, 1, 0",9,3,7,7,2800,3,0,0,0,0,70,41,71,24,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,6,71,3,0,0,0,0,12,0,False,False,0,True
272,"dated iron cross-pein hammer",0,"dated iron cross-pein hammers",0,0,1,0,0,"","Dated Iron Cross-pein Hammer",35102,22,1,1,0,14,0,1,38070,1,False,True,False,True,1150,22,True,False,False,0,2,0,9,5596,21800,0,0,False,False,0,22,0,1,10,0,0,9,"5101, 1, 2, 0","5181, 1, 1, 0",9,3,8,9,2800,3,0,0,0,0,70,48,71,27,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,6,71,4,0,0,0,0,12,0,False,False,0,True
273,"dated crowsbeak hammer",0,"dated crowsbeak hammers",0,0,1,0,0,"","Dated Crowsbeak Hammer",35104,32,1,1,0,14,0,1,38070,1,False,True,False,True,3504,53,True,False,False,0,2,0,9,5597,21800,0,0,False,False,0,32,0,1,10,0,0,9,"5101, 1, 6, 0","5181, 1, 1, 0",9,3,10,11,2800,3,0,0,0,0,70,60,71,34,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,8,71,5,0,0,0,0,12,0,False,False,0,True
274,"dated wrapped crowsbeak hammer",0,"dated wrapped crowsbeak hammers",0,0,1,0,0,"","Dated Wrapped Crowsbeak Hammer",35105,42,1,1,0,14,0,1,38070,1,False,True,False,True,5512,83,True,False,False,0,2,0,12,5598,21800,0,0,False,False,0,42,0,1,10,0,0,9,"5101, 1, 9, 0","5181, 1, 1, 0",9,3,15,14,2800,3,0,0,0,0,70,73,71,42,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,9,71,5,0,0,0,0,12,0,False,False,0,True
275,"dated heavy crowsbeak hammer",0,"dated heavy crowsbeak hammers",0,0,1,0,0,"","Dated Heavy Crowsbeak Hammer",35107,47,1,1,0,14,0,1,38070,1,False,True,False,True,6685,101,True,False,False,0,2,0,9,5598,21800,0,0,False,False,0,47,0,1,10,0,0,9,"5101, 1, 10, 0","5181, 1, 1, 0",9,3,17,16,2800,3,0,0,0,0,70,79,71,45,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,11,71,6,0,0,0,0,12,0,False,False,0,True
276,"dated bronze file",0,"dated bronze files",0,0,1,0,0,"","Dated Bronze File",35151,10,1,16,0,15,0,2,38070,1,False,True,False,True,266,6,True,False,False,0,2,0,9,5594,21800,0,0,False,False,0,10,0,1,10,0,0,9,"5141, 1, 1, 0","5181, 1, 1, 0",0,0,0,0,0,0,0,0,0,0,70,33,71,19,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,4,71,2,0,0,0,0,12,0,False,False,0,True
277,"dated iron file",0,"dated iron files",0,0,1,0,0,"","Dated Iron File",35152,27,1,16,0,15,0,2,38070,1,False,True,False,True,1719,28,True,False,False,0,2,0,9,5596,21800,0,0,False,False,0,27,0,1,10,0,0,9,"5141, 1, 2, 0","5181, 1, 1, 0",0,0,0,0,0,0,0,0,0,0,70,54,71,31,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,7,71,4,0,0,0,0,12,0,False,False,0,True
278,"dated polished iron file",0,"dated polished iron files",0,0,1,0,0,"","Dated Polished Iron File",35152,37,1,16,0,15,0,2,38070,1,False,True,False,True,3504,53,True,False,False,0,2,0,9,5597,21800,0,0,False,False,0,37,0,1,10,0,0,9,"5141, 1, 2, 0","5181, 1, 1, 0",0,0,0,0,0,0,0,0,0,0,70,66,71,38,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,9,71,5,0,0,0,0,12,0,False,False,0,True
279,"dated bronze doming hammer",0,"dated bronze doming hammers",0,0,1,0,0,"","Dated Bronze Doming Hammer",35201,7,1,1,0,16,0,1,38070,1,False,True,False,True,234,5,True,False,False,0,2,0,9,5594,21800,0,0,False,False,0,7,0,1,11,0,0,9,"5201, 1, 1, 0","5282, 1, 1, 0",10,3,4,4,2800,3,0,0,0,0,70,29,71,16,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,3,71,3,0,0,0,0,12,0,False,False,0,True
280,"dated bronze raising hammer",0,"dated bronze raising hammers",0,0,1,0,0,"","Dated Bronze Raising Hammer",35204,12,1,1,0,16,0,1,38070,1,False,True,False,True,430,9,True,False,False,0,2,0,9,5595,21800,0,0,False,False,0,12,0,1,11,0,0,9,"5201, 2, 1, 0","5282, 1, 1, 0",10,3,5,5,2800,3,0,0,0,0,70,35,71,20,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,5,71,3,0,0,0,0,12,0,False,False,0,True
281,"dated tin bronze raising hammer",0,"dated tin bronze raising hammers",0,0,1,0,0,"","Dated Tin Bronze Raising Hammer",35204,17,1,1,0,16,0,1,38070,1,False,True,False,True,683,14,True,False,False,0,2,0,9,5595,21800,0,0,False,False,0,17,0,1,11,0,0,9,"5201, 2, 1, 0","5282, 1, 1, 0",10,3,7,7,2800,3,0,0,0,0,70,41,71,24,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,6,71,3,0,0,0,0,12,0,False,False,0,True
282,"dated iron doming hammer",0,"dated iron doming hammers",0,0,1,0,0,"","Dated Iron Doming Hammer",35202,22,1,1,0,16,0,1,38070,1,False,True,False,True,1175,22,True,False,False,0,2,0,9,5596,21800,0,0,False,False,0,22,0,1,11,0,0,9,"5201, 1, 2, 0","5282, 1, 1, 0",10,3,8,9,2800,3,0,0,0,0,70,48,71,27,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,6,71,4,0,0,0,0,12,0,False,False,0,True
283,"dated iron raising hammer",0,"dated iron raising hammers",0,0,1,0,0,"","Dated Iron Raising Hammer",35205,32,1,1,0,16,0,1,38070,1,False,True,False,True,3578,54,True,False,False,0,2,0,9,5597,21800,0,0,False,False,0,32,0,1,11,0,0,9,"5201, 2, 2, 0","5282, 1, 1, 0",10,3,10,11,2800,3,0,0,0,0,70,60,71,34,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,8,71,5,0,0,0,0,12,0,False,False,0,True
284,"dated wrapped iron raising hammer",0,"dated wrapped iron raising hammers",0,0,1,0,0,"","Dated Wrapped Iron Raising Hammer",35206,42,1,1,0,16,0,1,38070,1,False,True,False,True,5629,85,True,False,False,0,2,0,12,5598,21800,0,0,False,False,0,42,0,1,11,0,0,9,"5201, 2, 5, 0","5282, 1, 1, 0",10,3,15,14,2800,3,0,0,0,0,70,73,71,42,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,9,71,5,0,0,0,0,12,0,False,False,0,True
285,"dated heavy-duty iron raising hammer",0,"dated heavy-duty iron raising hammers",0,0,1,0,0,"","Dated Heavy-duty Iron Raising Hammer",35206,47,1,1,0,16,0,1,38070,1,False,True,False,True,6827,103,True,False,False,0,2,0,9,5598,21800,0,0,False,False,0,47,0,1,11,0,0,9,"5201, 3, 1, 0","5282, 1, 1, 0",10,3,17,16,2800,3,0,0,0,0,70,79,71,45,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,11,71,6,0,0,0,0,12,0,False,False,0,True
286,"pair of dated bronze pliers",0,"pairs of dated bronze pliers",0,0,1,0,0,"","Dated Bronze Pliers",35251,10,1,16,0,17,0,2,38070,1,False,True,False,True,259,6,True,False,False,0,2,0,9,5594,21800,0,0,False,False,0,10,0,1,11,0,0,9,"5241, 1, 1, 0","5281, 1, 1, 0",0,0,0,0,0,0,0,0,0,0,70,33,71,19,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,4,71,2,0,0,0,0,12,0,False,False,0,True
287,"pair of dated iron pliers",0,"pairs of dated iron pliers",0,0,1,0,0,"","Dated Iron Pliers",35252,27,1,16,0,17,0,2,38070,1,False,True,False,True,1673,27,True,False,False,0,2,0,9,5596,21800,0,0,False,False,0,27,0,1,11,0,0,9,"5241, 1, 2, 0","5281, 1, 1, 0",0,0,0,0,0,0,0,0,0,0,70,54,71,31,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,7,71,4,0,0,0,0,12,0,False,False,0,True
288,"pair of dated steel pliers",0,"pairs of dated steel pliers",0,0,1,0,0,"","Dated Steel Pliers",35255,37,1,16,0,17,0,2,38070,1,False,True,False,True,3409,52,True,False,False,0,2,0,9,5597,21800,0,0,False,False,0,37,0,1,11,0,0,9,"5241, 1, 3, 0","5281, 1, 1, 0",0,0,0,0,0,0,0,0,0,0,70,66,71,38,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,9,71,5,0,0,0,0,12,0,False,False,0,True
289,"dated bronze chaser hammer",0,"dated bronze chaser hammers",0,0,1,0,0,"","Dated Bronze Chaser Hammer",35302,7,1,1,0,18,0,1,38070,1,False,True,False,True,229,5,True,False,False,0,2,0,9,5594,21800,0,0,False,False,0,7,0,1,12,0,0,9,"5301, 1, 2, 0","5381, 1, 1, 0",11,3,4,4,2800,3,0,0,0,0,70,29,71,16,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,3,71,3,0,0,0,0,12,0,False,False,0,True
290,"dated bronze ornamental hammer",0,"dated bronze ornamental hammers",0,0,1,0,0,"","Dated Bronze Ornamental Hammer",35304,12,1,1,0,18,0,1,38070,1,False,True,False,True,421,9,True,False,False,0,2,0,9,5595,21800,0,0,False,False,0,12,0,1,12,0,0,9,"5301, 1, 9, 0","5381, 1, 1, 0",11,3,5,5,2800,3,0,0,0,0,70,35,71,20,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,5,71,3,0,0,0,0,12,0,False,False,0,True
291,"dated tin bronze ornamental hammer",0,"dated tin bronze ornamental hammers",0,0,1,0,0,"","Dated Tin Bronze Ornamental Hammer",35304,17,1,1,0,18,0,1,38070,1,False,True,False,True,669,14,True,False,False,0,2,0,9,5595,21800,0,0,False,False,0,17,0,1,12,0,0,9,"5301, 1, 9, 0","5381, 1, 1, 0",11,3,7,7,2800,3,0,0,0,0,70,41,71,24,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,6,71,3,0,0,0,0,12,0,False,False,0,True
292,"dated iron chaser hammer",0,"dated iron chaser hammers",0,0,1,0,0,"","Dated Iron Chaser Hammer",35303,22,1,1,0,18,0,1,38070,1,False,True,False,True,1150,22,True,False,False,0,2,0,9,5596,21800,0,0,False,False,0,22,0,1,12,0,0,9,"5301, 1, 3, 0","5381, 1, 1, 0",11,3,8,9,2800,3,0,0,0,0,70,48,71,27,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,6,71,4,0,0,0,0,12,0,False,False,0,True
293,"dated fortified iron chaser hammer",0,"dated fortified iron chaser hammers",0,0,1,0,0,"","Dated Fortified Iron Chaser Hammer",35303,32,1,1,0,18,0,1,38070,1,False,True,False,True,3504,53,True,False,False,0,2,0,9,5597,21800,0,0,False,False,0,32,0,1,12,0,0,9,"5301, 1, 3, 0","5381, 1, 1, 0",11,3,10,11,2800,3,0,0,0,0,70,60,71,34,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,8,71,5,0,0,0,0,12,0,False,False,0,True
294,"dated iron ornamental hammer",0,"dated iron ornamental hammers",0,0,1,0,0,"","Dated Iron Ornamental Hammer",35305,42,1,1,0,18,0,1,38070,1,False,True,False,True,5512,83,True,False,False,0,2,0,9,5598,21800,0,0,False,False,0,42,0,1,12,0,0,9,"5301, 1, 11, 0","5381, 1, 1, 0",11,3,15,14,2800,3,0,0,0,0,70,73,71,42,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,9,71,5,0,0,0,0,12,0,False,False,0,True
295,"dated steel chaser hammer",0,"dated steel chaser hammers",0,0,1,0,0,"","Dated Steel Chaser Hammer",35306,47,1,1,0,18,0,1,38070,1,False,True,False,True,6685,101,True,False,False,0,2,0,9,5598,21800,0,0,False,False,0,47,0,1,12,0,0,9,"5301, 1, 4, 0","5381, 1, 1, 0",11,3,17,16,2800,3,0,0,0,0,70,79,71,45,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,11,71,6,0,0,0,0,12,0,False,False,0,True
296,"dated mudstone grinding wheel",0,"dated mudstone grinding wheels",0,0,1,0,0,"","Dated Mudstone Grinding Wheel",35351,10,1,16,0,19,0,2,38070,1,False,True,False,True,302,7,True,False,False,0,2,0,8,5594,21800,0,0,False,False,0,10,0,1,12,0,0,9,"5341, 1, 1, 0","5361, 1, 1, 0",0,0,0,0,0,0,0,0,0,0,70,33,71,19,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,4,71,2,0,0,0,0,12,0,False,False,0,True
297,"dated ragstone grinding wheel",0,"dated ragstone grinding wheels",0,0,1,0,0,"","Dated Ragstone Grinding Wheel",35352,27,1,16,0,19,0,2,38070,1,False,True,False,True,1952,32,True,False,False,0,2,0,8,5596,21800,0,0,False,False,0,27,0,1,12,0,0,9,"5341, 1, 1, 0","5361, 1, 2, 0",0,0,0,0,0,0,0,0,0,0,70,54,71,31,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,7,71,4,0,0,0,0,12,0,False,False,0,True
298,"dated siltstone grinding wheel",0,"dated siltstone grinding wheels",0,0,1,0,0,"","Dated Siltstone Grinding Wheel",35353,37,1,16,0,19,0,2,38070,1,False,True,False,True,3978,60,True,False,False,0,2,0,8,5597,21800,0,0,False,False,0,37,0,1,12,0,0,9,"5341, 1, 1, 0","5361, 1, 3, 0",0,0,0,0,0,0,0,0,0,0,70,66,71,38,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,9,71,5,0,0,0,0,12,0,False,False,0,True
299,"dated bronze head knife",0,"dated bronze head knives",0,0,1,0,0,"","Dated Bronze Head Knife",35401,7,1,1,0,20,0,1,38070,1,False,True,False,True,224,5,True,False,False,0,2,0,9,5594,21800,0,0,False,False,0,7,0,1,13,0,0,9,"5401, 1, 1, 0","5481, 1, 1, 0",12,1,4,4,2800,3,0,0,0,0,70,29,71,16,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,3,71,3,0,0,0,0,12,0,False,False,0,True
300,"dated brass head knife",0,"dated brass head knives",0,0,1,0,0,"","Dated Brass Head Knife",35402,12,1,1,0,20,0,1,38070,1,False,True,False,True,412,9,True,False,False,0,2,0,9,5595,21800,0,0,False,False,0,12,0,1,13,0,0,9,"5401, 1, 2, 0","5481, 1, 1, 0",12,1,5,5,2800,3,0,0,0,0,70,35,71,20,0,0,0,0,0,0,0,0,1,0,12,0,13,0,70,5,71,3,0,0,0,0,12,0,False,False,0,True
